Sinclair - ZX Spectrum Missing

Boxarts  1490/2499  59.62%
Snaps    2417/2499  96.72%
Titles   2045/2499  81.83%
Total    5952/7497  79.39%

Name                                                                                                              Boxart  Snap  Title
Astroclone (Hewson Consultants Ltd)                                                                                  -      -     -
Astronut (Software Projects Ltd)                                                                                     -      -     -
Astroplaner (Romik Software)                                                                                         -      -     -
Ataque a la Flota (Sound-on-Sound)                                                                                   -      -     -
Athlete (Buffer Micro Ltd)                                                                                           -      -     -
Atlantis (Anirog Software)                                                                                           -      -     -
Atlantis Adventure (M_J Software)                                                                                    ✗      -     -
Atlas Assignment, The (Virgin Games Ltd)                                                                             ✗      -     -
Atom Ant (Hi-Tec Software Ltd)                                                                                       -      -     -
Atomix (Proxima Software)                                                                                            ✗      -     -
Atomix II- Hexagonia (Proxima Software)                                                                              ✗      ✗     ✗
Atrog (Zafiro Software Division)                                                                                     -      -     -
Attack of the Empire (Chibur)                                                                                        -      -     -
Attack of the Killer Tomatoes (Global Software)                                                                      -      -     -
Attactics (East London Robotics Ltd)                                                                                 ✗      -     -
Auf Wiedersehen Monty (Gremlin Graphics Software Ltd)                                                                -      -     -
Auf Wiedersehen Pet (Tynesoft)                                                                                       -      -     -
Aunt Velma Is Coming to Tea (Delbert the Hamster Software)                                                           ✗      -     -
Aural Quest (Epic Records)                                                                                           -      -     -
Austerlitz (KW Software)                                                                                             -      -     -
Australian Games (US Gold Ltd)                                                                                       ✗      -     -
Auto Chef (CCS)                                                                                                      ✗      -     ✗
Autocrash (Zigurat Software)                                                                                         -      -     -
Automania (Mikro-Gen Ltd)                                                                                            ✗      -     -
Automonopoli (Automata UK Ltd)                                                                                       -      -     -
Autostopista Galactico (Ventamatic)                                                                                  ✗      -     -
Avalon (Hewson Consultants Ltd)                                                                                      ✗      -     ✗
Avenger (Abacus Programs)                                                                                            ✗      -     -
Avenger (Gremlin Graphics Software Ltd)                                                                              -      -     -
Aventura del Dragon, La (Pepsi Soft)                                                                                 ✗      -     ✗
Avoir (Balsoft Designs)                                                                                              ✗      -     -
Avon - Tawe (Dee-Kay Systems)                                                                                        ✗      -     -
Awari (Sinclair Programs)                                                                                            ✗      -     ✗
Awari (The Home Computer Advanced Course)                                                                            ✗      -     -
Axe of Kolt, The (FSF Adventures)                                                                                    -      -     -
Aztec Assault (Zenobi Software)                                                                                      ✗      -     -
B.C. Bill (Imagine Software Ltd)                                                                                     ✗      -     -
BASIC Rally (Masters Games)                                                                                          -      -     ✗
BBC Mastermind Quizmaster (Mirrorsoft Ltd)                                                                           ✗      -     -
BC's Quest for Tires (Software Projects Ltd)                                                                         -      -     -
BMX Jungle Bike (Reelax Games)                                                                                       -      -     -
BMX Kidz (Firebird Software Ltd)                                                                                     -      -     -
BMX Ninja (Alternative Software Ltd)                                                                                 -      -     -
BMX Racers (Mastertronic Ltd)                                                                                        -      -     -
Babaliba (Dinamic Software)                                                                                          ✗      -     -
Back to Skool (Microsphere)                                                                                          -      -     -
Backgammon (CDS Microsystems)                                                                                        ✗      -     -
Backgammon (Hewson Consultants Ltd)                                                                                  -      -     ✗
Backgammon (Oasis Software)                                                                                          ✗      -     -
Backgammon (Pi Software)                                                                                             ✗      -     -
Backgammon (Sinclair Research Ltd)                                                                                   ✗      -     -
Badlands (Domark Ltd)                                                                                                -      -     -
Ball Breaker (CRL Group PLC)                                                                                         -      -     -
Ball Crazy (Mastertronic Added Dimension)                                                                            -      -     -
Ball by Ball (Video Software Ltd)                                                                                    -      -     -
Ball, The (Futuresoft)                                                                                               ✗      -     -
Ballade du Lutin, La (Loriciels)                                                                                     ✗      -     -
Ballbreaker II (CRL Group PLC)                                                                                       -      -     -
Balloon Hopper (Your Computer)                                                                                       ✗      -     ✗
Balrog and the Cat, The (Zenobi Software)                                                                            ✗      -     -
Bananaby (Wasp Software)                                                                                             -      -     -
Bandera (MicroHobby)                                                                                                 ✗      -     -
Banger Racer (Cult Games)                                                                                            -      -     -
Bangers _ Mash (Alternative Software Ltd)                                                                            -      -     -
Barchou (Central Solutions)                                                                                          -      -     -
Bardic Rite, The (Zenobi Software)                                                                                   ✗      -     -
Bargain Basement!!! (Sparklers)                                                                                      -      -     -
Barmy Burgers (Blaby Computer Games)                                                                                 -      -     -
Baron (Temptation Software Ltd)                                                                                      -      -     -
Baron, The (R.D. Foord Software)                                                                                     ✗      -     ✗
Barreldrop (Games Machine Ltd)                                                                                       -      -     -
Barrowquest (CCS)                                                                                                    -      -     -
Base Invaders (Magination Software)                                                                                  ✗      -     -
Base Invaders (Work Force)                                                                                           -      -     -
Base, The (The Guild)                                                                                                ✗      -     -
Basil the Great Mouse Detective (Gremlin Graphics Software Ltd)                                                      -      -     -
Basket (Software mb)                                                                                                 -      -     -
Basque Terrorists Loose in Dartford (Infected Software)                                                              ✗      -     -
Bat Attack, 3D (Cheetahsoft Ltd)                                                                                     -      -     -
Batalla Naval (Taller de Aplicaciones Informaticas)                                                                  -      -     -
Batman (Ocean Software Ltd)                                                                                          -      -     -
Batman- The Movie (Ocean Software Ltd)                                                                               -      ✗     ✗
Battle 1917 (CCS)                                                                                                    -      -     -
Battle Ships (Encore)                                                                                                -      ✗     -
Battle Valley (Rack-It)                                                                                              -      -     ✗
Battle for Midway (PSS)                                                                                              ✗      -     -
Battle of Britain (Microgame Simulations)                                                                            -      -     -
Battle of Britain (PSS)                                                                                              -      -     -
Battle of the Planets (Mikro-Gen Ltd)                                                                                -      -     -
Battle of the Toothpaste Tubes (K-Tel Productions)                                                                   ✗      -     -
Battle-Field (Atlantis Software Ltd)                                                                                 -      -     -
Battlezone (Quicksilva Ltd)                                                                                          -      -     -
Batty (Hit-Pak)                                                                                                      ✗      -     -
Bazooka Bill (Melbourne House)                                                                                       -      -     -
BeTiled! (Computer Emuzone)                                                                                          -      -     -
Beach Buggy Simulator (Silverbird Software Ltd)                                                                      -      -     -
Beach Volley (Ocean Software Ltd)                                                                                    -      -     -
Beach-Head (US Gold Ltd)                                                                                             -      -     -
Beach-Head II (US Gold Ltd)                                                                                          -      -     -
Beacon Adventure (Sinclair User)                                                                                     ✗      -     ✗
Beaky and the Egg Snatchers (Fantasy Software [1])                                                                   -      -     -
Bear Bovver (Artic Computing Ltd)                                                                                    -      -     -
Beast, The (Marlin Games)                                                                                            ✗      -     ✗
Beastie Feastie (Beyker Soft)                                                                                        -      -     -
Beatcha (Romik Software)                                                                                             ✗      -     -
Beatle Quest (Number 9 Software)                                                                                     -      -     -
Beautiful Dreamer (Spectrum Adventure Exchange Club)                                                                 -      -     -
Bedlam (AWA Software)                                                                                                -      -     -
Bedlam (Go!)                                                                                                         -      -     -
Beebul (Scorpio Gamesworld Ltd)                                                                                      -      -     -
Beginning of the End (Zenobi Software)                                                                               -      -     -
Behind Closed Doors (Zenobi Software)                                                                                ✗      -     -
Behind Closed Doors 2- The Sequel (Zenobi Software)                                                                  ✗      ✗     ✗
Behind Closed Doors 3- Revenge of the Ants (Zenobi Software)                                                         ✗      ✗     ✗
Behind Closed Doors 4- Balrog's Day Out (Zenobi Software)                                                            ✗      ✗     ✗
Behind the Lines (The Guild)                                                                                         ✗      -     -
Behold Atlantis (Zenobi Software)                                                                                    ✗      -     -
Beneath Folly (The Fiend)                                                                                            ✗      -     -
