Nintendo - Super Nintendo Entertainment System Missing

Boxarts   3324/3453  96.26%
Snaps     3037/3453  87.95%
Titles    3037/3453  87.95%
Total    9398/10359  90.72%

Name                                                                              Boxart  Snap  Title
Lion King, The (USA) (Beta 2)                                                        ✗      ✗     ✗
Lion King, The (USA) (Beta 3)                                                        ✗      ✗     ✗
Lobo (USA) (Proto)                                                                   ✓      ✗     ✗
Lord Monarch (Japan) (Rev 1) (NP)                                                    ✓      ✗     ✗
Lost Vikings II, The - Norse by Norsewest (Europe) (En,Fr,De)                        ✓      ✗     ✗
Lufia _ the Fortress of Doom (USA)                                                   ✓      ✗     ✗
Lufia _ the Fortress of Doom (USA) (Beta)                                            ✓      ✗     ✗
M.A.C.S. Basic Rifle Marksmanship (USA) [b]                                          ✗      ✗     ✗
Magical Drop 2 (Japan) (Bunka Housou Special Version)                                ✓      ✗     ✗
Mahjong Taikai II (Japan) (Rev 1)                                                    ✓      ✗     ✗
Major Title (Europe)                                                                 ✓      ✗     ✗
Mario Paint (Japan, USA) (Beta)                                                      ✓      ✗     ✗
Mario to Wario (Japan) (En)                                                          ✓      ✗     ✗
Marmalade Boy (Japan) (Sample)                                                       ✓      ✗     ✗
Mazinger Z (Japan) (Putative Beta)                                                   ✓      ✗     ✗
MechWarrior (Italy)                                                                  ✓      ✗     ✗
Mega-lo-Mania (Europe) (En,Fr,De)                                                    ✗      ✗     ✗
Metal Jack (USA) (Proto)                                                             ✓      ✗     ✗
Mick _ Mack as the Global Gladiators (USA) (Proto) [b]                               ✗      ✗     ✗
Might and Magic II (Europe)                                                          ✓      ✗     ✗
Might and Magic II (Germany)                                                         ✓      ✗     ✗
Mighty Morphin Power Rangers (Japan) (En)                                            ✓      ✗     ✗
Mortal Kombat - Shinken Kourin Densetsu (Japan) (En)                                 ✓      ✗     ✗
Mortal Kombat 3 (USA) (Beta 1)                                                       ✓      ✗     ✗
Mortal Kombat 3 (USA) (Beta 2)                                                       ✓      ✗     ✗
Mortal Kombat II - Kyuukyoku Shinken (Japan) (En)                                    ✓      ✗     ✗
Muhammad Ali Heavyweight Boxing (USA) (Proto)                                        ✗      ✓     ✓
MVP Baseball (Japan) (En)                                                            ✓      ✗     ✗
Naxat Super Pinball - Jaki Crush (Japan)                                             ✓      ✗     ✗
NBA All-Star Challenge (Japan) (En)                                                  ✓      ✗     ✗
NBA Jam - Tournament Edition (Japan) (En)                                            ✓      ✗     ✗
NBA Jam (Japan) (En)                                                                 ✓      ✗     ✗
NBA Jam (USA) (Beta)                                                                 ✓      ✗     ✗
NCAA Basketball (USA) (Arcade)                                                       ✓      ✗     ✗
Newman Haas IndyCar featuring Nigel Mansell (Europe)                                 ✓      ✗     ✗
Newman Haas IndyCar featuring Nigel Mansell (USA)                                    ✓      ✗     ✗
NFL Football (Japan) (En)                                                            ✓      ✗     ✗
NFL Quarterback Club '95 (Japan) (En)                                                ✓      ✗     ✗
NFL Quarterback Club 96 (Japan) (En)                                                 ✓      ✗     ✗
NHL 97 (USA) (Rev 1)                                                                 ✓      ✗     ✗
Nigel Mansell IndyCar (Japan) (En)                                                   ✓      ✗     ✗
Ou-chan no Oekaki Logic (Japan)                                                      ✓      ✗     ✗
Out of this World (USA)                                                              ✓      ✗     ✗
Out of this World (USA) (Beta)                                                       ✓      ✗     ✗
Pac-In-Time (Europe)                                                                 ✓      ✗     ✗
Pac-In-Time (Europe) (Beta)                                                          ✓      ✗     ✗
Pac-In-Time (Japan)                                                                  ✓      ✗     ✗
Pac-In-Time (USA)                                                                    ✓      ✗     ✗
Pagemaster, The (USA) (Beta 1)                                                       ✓      ✗     ✗
Pagemaster, The (USA) (Beta 2)                                                       ✓      ✗     ✗
Parame ROM Cassette Vol. 1 (Japan) (Unl)                                             ✗      ✗     ✗
Parame ROM Cassette Vol. 2 (Japan) (Unl)                                             ✗      ✗     ✗
Parame ROM Cassette Vol. 3 (Japan) (Unl)                                             ✗      ✗     ✗
Parame ROM Cassette Vol. 4 (Japan) (Unl)                                             ✗      ✓     ✓
Parame ROM Cassette Vol. 5 (Japan) (Unl)                                             ✗      ✓     ✓
PGA Tour 96 (USA) (Rev 1)                                                            ✓      ✗     ✗
PGA Tour Golf (Japan) (En)                                                           ✓      ✗     ✗
PGA Tour Golf (USA) (Rev 1)                                                          ✓      ✗     ✗
Phalanx - The Enforce Fighter A-144 (Japan) (En)                                     ✓      ✗     ✗
Picachu (World) (Unl) (Pirate)                                                       ✗      ✗     ✗
Picross NP Vol. 1 (Japan) (NP)                                                       ✗      ✓     ✓
Picross NP Vol. 1 (Japan) (Rev 1) (NP)                                               ✗      ✗     ✗
