FB Alpha - Arcade Games Missing

Boxarts    1964/4361  45.04%
Snaps      4078/4361  93.51%
Titles     4078/4361  93.51%
Total    10120/13083  77.35%

Name                                                                                                                                   Boxart  Snap  Title
Arkanoid (Tayto bootleg, harder) [Bootleg]                                                                                                ✗      ✓     ✓
Arkanoid (Tayto bootleg) [Bootleg]                                                                                                        ✗      ✓     ✓
Armed Police Batrider - A Version (Hong Kong) (Mon Dec 22 1997)                                                                           ✗      ✓     ✓
Armed Police Batrider - A Version (Taiwan) (Mon Dec 22 1997)                                                                              ✗      ✓     ✓
Armed Police Batrider (China) (Fri Feb 13 1998)                                                                                           ✗      ✓     ✓
Armed Police Batrider (Korea) (Fri Feb 13 1998)                                                                                           ✗      ✓     ✓
Armed Police Batrider (U.S.A.) (Fri Feb 13 1998)                                                                                          ✗      ✓     ✓
Armored Warriors (940920 Asia)                                                                                                            ✗      ✓     ✓
Armored Warriors (940920 USA)                                                                                                             ✗      ✓     ✓
Armored Warriors (941011 Europe Phoenix Edition) [Bootleg]                                                                                ✗      ✓     ✓
Ashura Blaster (US)                                                                                                                       ✗      ✓     ✓
Asterix (ver AAD)                                                                                                                         ✗      ✓     ✓
Asterix (ver EAC)                                                                                                                         ✗      ✓     ✓
Astrians (clone of Swarm) [Bootleg]                                                                                                       ✗      ✓     ✓
Asura Buster - Eternal Warriors (Japan) (ARCADIA review build) [Imperfect SND, freezes on first boss]                                     ✗      ✓     ✓
Asura Buster - Eternal Warriors (Japan) [Imperfect SND, freezes on first boss]                                                            ✗      ✓     ✓
Ataque Sideral (Spanish bootleg of UniWar S) [Bootleg]                                                                                    ✗      ✓     ✓
Athena no Hatena _                                                                                                                        ✗      ✓     ✓
Atlant Olimpic                                                                                                                            ✗      ✗     ✗
Atomic Boy (revision A)                                                                                                                   ✗      ✓     ✓
Atomic Boy (revision B)                                                                                                                   ✗      ✓     ✓
Atomic Point (Korea)                                                                                                                      ✗      ✓     ✓
Atomic Robo-kid (Japan, Type-2, set 1)                                                                                                    ✗      ✓     ✓
Atomic Robo-kid (Japan, Type-2, set 2)                                                                                                    ✗      ✓     ✓
Atomic Robo-kid (Japan)                                                                                                                   ✗      ✓     ✓
Aurail (set 1, Japan, FD1089A 317-0167 decrypted) [Bootleg]                                                                               ✗      ✓     ✓
Aurail (set 1, Japan, FD1089A 317-0167)                                                                                                   ✗      ✓     ✓
Aurail (set 2, World, FD1089B 317-0168 decrypted) [Bootleg]                                                                               ✗      ✓     ✓
Aurail (set 2, World, FD1089B 317-0168)                                                                                                   ✗      ✓     ✓
Aurail (set 3, US, unprotected)                                                                                                           ✗      ✓     ✓
Ave Fenix (Electrogame, Spanish bootleg of Phoenix)                                                                                       ✗      ✗     ✗
Ave Fenix (Laguna, Spanish bootleg of Phoenix)                                                                                            ✗      ✗     ✗
Ave Fenix (Recreativos Franco, Spanish bootleg of Phoenix)                                                                                ✗      ✗     ✗
Azurian Attack                                                                                                                            ✗      ✓     ✓
B.C. Story (set 1)                                                                                                                        ✗      ✓     ✓
B.C. Story (set 2)                                                                                                                        ✗      ✓     ✓
B.Rap Boys Special (US)                                                                                                                   ✗      ✓     ✓
Back Fire (Tecmo, bootleg)                                                                                                                ✗      ✓     ✓
Back Street Soccer [graphics issues_]                                                                                                     ✗      ✓     ✓
Bagman (bootleg on Moon Cresta hardware set 2) [Bootleg, Bad Colours]                                                                     ✗      ✓     ✓
Bakuretsu Breaker                                                                                                                         ✗      ✓     ✓
Ball Boy [Bootleg]                                                                                                                        ✗      ✓     ✓
Balloon Brothers                                                                                                                          ✗      ✓     ✓
Bang Bang Busters (2010 NCI release) [Prototype]                                                                                          ✗      ✓     ✓
Bang!                                                                                                                                     ✗      ✗     ✗
Batman Part 2 [Bootleg]                                                                                                                   ✗      ✓     ✓
Batsugun (Korean PCB)                                                                                                                     ✗      ✓     ✓
Battlantis (program code F)                                                                                                               ✗      ✓     ✓
Battle Bakraid - Unlimited Version (China) (Tue Jun 8 1999)                                                                               ✗      ✓     ✓
Battle Bakraid - Unlimited Version (Japan) (Tue Jun 8 1999)                                                                               ✗      ✓     ✓
Battle Chopper                                                                                                                            ✗      ✓     ✓
Battle Circuit (970319 Euro Phoenix Edition) [Bootleg]                                                                                    ✗      ✓     ✓
Battle Garegga - Type 2 (Europe _ USA _ Japan _ Asia) (Sat Mar 2 1996)                                                                    ✗      ✓     ✓
Battle Garegga (Austria _ Hong Kong) (Sat Feb 3 1996)                                                                                     ✗      ✓     ✓
Battle Garegga (Taiwan _ Germany) (Thu Feb 1 1996)                                                                                        ✗      ✓     ✓
Battle Garegga Zakk version (Europe _ USA _ Japan _ Asia) (Sat Feb 3 1996)                                                                ✗      ✓     ✓
Battle K-Road (Korean PCB)                                                                                                                ✗      ✓     ✓
Battle Lane! Vol. 5 (set 3)                                                                                                               ✗      ✓     ✓
Battle of Atlantis (bootleg) [Bootleg]                                                                                                    ✗      ✓     ✓
Battle of Atlantis (set 2)                                                                                                                ✗      ✓     ✓
Battle Shark (Japan, Joystick)                                                                                                            ✗      ✓     ✓
Bay Route (set 1, US, unprotected) [No Sound, Missing Z80 Program ROM]                                                                    ✗      ✓     ✓
Bay Route (set 2, Japan, FD1094 317-0115 decrypted) [Bootleg]                                                                             ✗      ✓     ✓
Bay Route (set 3, World, FD1094 317-0116 decrypted) [Bootleg]                                                                             ✗      ✓     ✓
Beast Busters (Japan, Version 2)                                                                                                          ✗      ✓     ✓
Beastie Feastie                                                                                                                           ✗      ✓     ✓
Bee Storm - DoDonPachi II (V100, China)                                                                                                   ✗      ✓     ✓
Bee Storm - DoDonPachi II (V100, Hong Kong)                                                                                               ✗      ✓     ✓
Bee Storm - DoDonPachi II (V100, Korea)                                                                                                   ✗      ✓     ✓
Bee Storm - DoDonPachi II (V100, Taiwan)                                                                                                  ✗      ✓     ✓
Bee Storm - DoDonPachi II (V100, World)                                                                                                   ✗      ✓     ✓
Bee Storm - DoDonPachi II (V101, China)                                                                                                   ✗      ✓     ✓
Bee Storm - DoDonPachi II (V101, Hong Kong)                                                                                               ✗      ✓     ✓
Bee Storm - DoDonPachi II (V101, Japan)                                                                                                   ✗      ✓     ✓
Bee Storm - DoDonPachi II (V101, Korea)                                                                                                   ✗      ✓     ✓
Bee Storm - DoDonPachi II (V101, Taiwan)                                                                                                  ✗      ✓     ✓
Bee Storm - DoDonPachi II (V101, World)                                                                                                   ✗      ✓     ✓
Bee Storm - DoDonPachi II (V102, China)                                                                                                   ✗      ✓     ✓
Bee Storm - DoDonPachi II (V102, Hong Kong)                                                                                               ✗      ✓     ✓
Bee Storm - DoDonPachi II (V102, Korea)                                                                                                   ✗      ✓     ✓
Bee Storm - DoDonPachi II (V102, Taiwan)                                                                                                  ✗      ✓     ✓
Bells _ Whistles (Asia, version M)                                                                                                        ✗      ✓     ✓
Best Of Best                                                                                                                              ✗      ✓     ✓
Bestri (Korea)                                                                                                                            ✗      ✓     ✓
Biaofeng Zhanjing (Chinese bootleg) [Bootleg]                                                                                             ✗      ✓     ✓
Big Bang (9th Nov. 1993)                                                                                                                  ✗      ✓     ✓
Big Twin                                                                                                                                  ✗      ✓     ✓
Bikkuri Card (Japan)                                                                                                                      ✗      ✓     ✓
Biomechanical Toy (Ver. 1.0.1884)                                                                                                         ✗      ✓     ✓
Biomechanical Toy (Ver. 1.0.1885)                                                                                                         ✗      ✓     ✓
Bionic Commandos (bootleg) [Bootleg]                                                                                                      ✗      ✓     ✓
Birdiy                                                                                                                                    ✗      ✓     ✓
Bishi Bashi Championship Mini Game Senshuken (ver JAA, 3 Players) [Imperfect gfx (one gfx rom bad, bad priorities)]                       ✗      ✓     ✓
Black Dragon (bootleg)                                                                                                                    ✗      ✓     ✓
Black Heart (Japan)                                                                                                                       ✗      ✓     ✓
Black Tiger _ Black Dragon (mixed bootleg_)                                                                                               ✗      ✓     ✓
Black Tiger (bootleg set 2)                                                                                                               ✗      ✓     ✓
Black Tiger (older)                                                                                                                       ✗      ✓     ✓
Blades of Steel (version L)                                                                                                               ✗      ✓     ✓
Blandia (prototype)                                                                                                                       ✗      ✓     ✓
Block Carnival _ Thunder _ Lightning 2                                                                                                    ✗      ✓     ✓
Block Gal (MC-8123B, 317-0029)                                                                                                            ✗      ✓     ✓
Block Hole                                                                                                                                ✗      ✓     ✓
Blomby Car (not encrypted)                                                                                                                ✗      ✓     ✓
Blood Bros. (set 3)                                                                                                                       ✗      ✓     ✓
Bloxeed (Japan, FD1094 317-0139 decrypted) [Bootleg]                                                                                      ✗      ✓     ✓
Bloxeed (System 16B, PS2 data file)                                                                                                       ✗      ✓     ✓
Blue Hawk                                                                                                                                 ✗      ✓     ✓
Blue Hawk (NTC)                                                                                                                           ✗      ✓     ✓
Boardwalk Casino                                                                                                                          ✗      ✓     ✓
Bobble Bobble ('bootleg redux' hack for Bobble Bobble PCB) [Bootleg]                                                                      ✗      ✓     ✓
Bobble Bobble (bootleg of Bubble Bobble) [Bootleg]                                                                                        ✗      ✓     ✓
Boggy '84                                                                                                                                 ✗      ✗     ✗
Boggy '84 (bootleg)                                                                                                                       ✗      ✗     ✗
Bomb Jack (Tecfri, Spain)                                                                                                                 ✗      ✓     ✓
Bomb Kick (set 1)                                                                                                                         ✗      ✓     ✓
Bomb Kick (set 2)                                                                                                                         ✗      ✓     ✓
Bomber (bootleg of Scramble) [Bootleg]                                                                                                    ✗      ✓     ✓
Bomber Man World (Japan, revised sound hardware)                                                                                          ✗      ✓     ✓
