Sega - Mega-CD - Sega CD Missing

Boxarts    439/917  47.87%
Snaps      489/917  53.33%
Titles     489/917  53.33%
Total    1417/2751  51.51%

Name                                                                                                                   Boxart  Snap  Title
Bloodshot (Europe)[aka Battle Frenzy]                                                                                     ✗      ✗     ✗
Bloodshot ~ Battle Frenzy (Europe) (En,Fr,De,Es)                                                                          -      -     -
Bouncers (USA)                                                                                                            -      -     -
Bram Stoker's Dracula (USA) (Alt 1)                                                                                       -      -     -
Bram Stoker's Dracula (USA) (Version 2.0)                                                                                 -      -     -
Bram Stoker's Dracula (USA)[CDAC-050100 1]                                                                                ✗      ✗     ✗
Bram Stoker's Dracula v2.0 (USA)                                                                                          ✗      ✗     ✗
Brutal - Paws of Fury (Europe) (En,Fr,De)                                                                                 -      -     -
Brutal - Paws of Fury (Europe) (M3)                                                                                       ✗      ✗     ✗
Brutal - Paws of Fury (GameTek) (Europe) (M3)                                                                             ✗      ✗     ✗
Brutal - Paws of Fury (GameTek) (USA)                                                                                     ✗      ✗     ✗
Brutal - Paws of Fury (USA)                                                                                               -      -     -
Bug Blasters - The Exterminators (Europe)                                                                                 ✗      ✗     ✗
Bug Blasters - The Exterminators (USA)                                                                                    ✗      -     -
Bug Blasters - The Exterminators (USA) (Unl) (Rerelease)                                                                  ✗      ✗     ✗
Bug Blasters - The Exterminators (USA)[Special Edition]                                                                   ✗      ✗     ✗
Burai - Hachigyoku no Yuushi Densetsu (Japan)                                                                             -      -     -
Burai - Yatsudama no Yuushi Densetsu (Japan)                                                                              -      -     -
Burning Fists - Force Striker (Good Deal Games - J2 Games)                                                                ✗      ✗     ✗
Burning Fists - Force Striker (USA)                                                                                       ✗      -     -
Burning Fists - Force Striker (USA) (Unl)                                                                                 ✗      ✗     ✗
CD Sonic the Hedgehog (Japan) (Beta 1)                                                                                    ✗      ✗     ✗
CD Sonic the Hedgehog (Japan) (Beta 2)                                                                                    ✗      ✗     ✗
CD Sonic the Hedgehog (Japan) (Beta 3)                                                                                    ✗      ✗     ✗
Cadillacs and Dinosaurs - The Second Cataclysm (BR)                                                                       ✗      ✗     ✗
Cadillacs and Dinosaurs - The Second Cataclysm (Rocket Science Games) (USA)                                               ✗      ✗     ✗
Cadillacs and Dinosaurs - The Second Cataclysm (USA, Brazil)                                                              ✗      ✗     ✗
