Sony - PlayStation 2 Missing

Boxarts  1432/10486  13.66%
Snaps       1/10486   0.01%
Titles     11/10486   0.10%
Total    1444/31458   4.59%

Name                                                                                                                                                     Boxart  Snap  Title
0 Story (Japan) (Disc 1)                                                                                                                                    ✗      ✗     ✗
0 Story (Japan) (Disc 2)                                                                                                                                    ✗      ✗     ✗
0 Story (Japan) (Taikenban)                                                                                                                                 ✗      ✗     ✗
007 - Agent Under Fire (Europe) (En,Fr,De,Es,Nl,Sv)                                                                                                         -      ✗     ✗
007 - Agent Under Fire (Korea)                                                                                                                              ✗      ✗     ✗
007 - Agent Under Fire (USA)                                                                                                                                -      ✗     ✗
007 - Everything or Nothing (Europe) (Demo)                                                                                                                 ✗      ✗     ✗
007 - Everything or Nothing (Europe) (En,Es,It,Nl,Sv)                                                                                                       -      ✗     ✗
007 - Everything or Nothing (Europe) (Fr,De)                                                                                                                ✗      ✗     ✗
007 - Everything or Nothing (Japan)                                                                                                                         ✗      ✗     ✗
007 - Everything or Nothing (USA)                                                                                                                           -      ✗     ✗
007 - Everything or Nothing (USA) (Demo)                                                                                                                    ✗      ✗     ✗
007 - From Russia with Love (Europe) (Demo)                                                                                                                 ✗      ✗     ✗
007 - From Russia with Love (Europe) (En,Fr,De,Es,It,Nl,Sv)                                                                                                 -      ✗     ✗
007 - From Russia with Love (USA)                                                                                                                           -      ✗     ✗
007 - From Russia with Love (USA) (Demo)                                                                                                                    ✗      ✗     ✗
007 - Nagusame no Houshuu (Japan)                                                                                                                           ✗      ✗     ✗
007 - Nightfire (Europe) (De,Es)                                                                                                                            ✗      ✗     ✗
007 - Nightfire (Europe) (En,Fr,It,Nl,Sv)                                                                                                                   ✗      ✗     ✗
007 - Nightfire (Japan)                                                                                                                                     ✗      ✗     ✗
007 - Nightfire (USA)                                                                                                                                       -      ✗     ✗
007 - Quantum of Solace (Europe, Australia) (En,Fr,De,Es,It)                                                                                                ✗      ✗     ✗
007 - Quantum of Solace (USA)                                                                                                                               -      ✗     ✗
007 - Russia yori Ai o Komete (Japan)                                                                                                                       ✗      ✗     ✗
10 Most Wanted (France) (En,Fr,De,Es,It)                                                                                                                    ✗      ✗     ✗
10 Pin - Champions Alley (Europe) (En,Fr,De,Es,It,Nl)                                                                                                       ✗      ✗     ✗
10.000 Bullets (Europe) (En,Fr,De,Es,It)                                                                                                                    -      ✗     ✗
100 Bullets (USA) (Proto)                                                                                                                                   ✗      ✗     ✗
10th Anniversary Memorial Save Data (Japan) (Disc 2) (PlayStation 2 Taiou)                                                                                  ✗      ✗     ✗
120 Yen no Haru - 120 Yen Stories (Japan)                                                                                                                   ✗      ✗     ✗
12Riven - The Psi-Climinal of Integral (Japan)                                                                                                              ✗      ✗     ✗
18 Wheeler - American Pro Trucker (Europe) (En,Fr,De,Es)                                                                                                    -      ✗     ✗
18 Wheeler - American Pro Trucker (Japan)                                                                                                                   ✗      ✗     ✗
18 Wheeler - American Pro Trucker (USA)                                                                                                                     -      ✗     ✗
187 - Ride or Die (Europe) (Demo)                                                                                                                           ✗      ✗     ✗
187 - Ride or Die (Europe, Australia) (En,Fr,De,Es,It)                                                                                                      ✗      ✗     ✗
187 - Ride or Die (USA) (En,Fr,Es)                                                                                                                          -      ✗     ✗
1945 I _ II (Europe) (En,Fr,De,Es,It)                                                                                                                       ✗      ✗     ✗
2002 FIFA World Cup (Europe) (En,Sv)                                                                                                                        -      ✗     ✗
2002 FIFA World Cup (France)                                                                                                                                ✗      ✗     ✗
2002 FIFA World Cup (Germany)                                                                                                                               ✗      ✗     ✗
2002 FIFA World Cup (Greece)                                                                                                                                ✗      ✗     ✗
2002 FIFA World Cup (Italy)                                                                                                                                 ✗      ✗     ✗
2002 FIFA World Cup (Japan)                                                                                                                                 ✗      ✗     ✗
2002 FIFA World Cup (Korea)                                                                                                                                 ✗      ✗     ✗
2002 FIFA World Cup (Spain)                                                                                                                                 ✗      ✗     ✗
2002 FIFA World Cup (USA) (En,Es)                                                                                                                           ✗      ✗     ✗
2002 Natsu no Osusume Soft Otameshi Disc (Japan)                                                                                                            ✗      ✗     ✗
2003-nen Kaimaku - Ganbare Kyuukai-ou - Iwayuru Pro Yakyuu desu ne (Japan)                                                                                  ✗      ✗     ✗
21 Card Games (Europe, Australia)                                                                                                                           ✗      ✗     ✗
24 - The Game (Europe) (En,Fr,De,Es,It,Nl,Pl,Cs,Hu) (Demo)                                                                                                  ✗      ✗     ✗
24 - The Game (Europe) (En,Fr,De,Es,It,Pl,Cs,Hu) (Beta)                                                                                                     ✗      ✗     ✗
24 - The Game (Europe, Australia) (En,Fr,De,Es,It,Nl,Pl,Cs,Hu) (v1.00)                                                                                      ✗      ✗     ✗
24 - The Game (Europe, Australia) (En,Fr,De,Es,It,Nl,Pl,Cs,Hu) (v2.00)                                                                                      ✗      ✗     ✗
24 - The Game (USA) (En,Fr,Es)                                                                                                                              -      ✗     ✗
25 to Life (Europe)                                                                                                                                         ✗      ✗     ✗
25 to Life (USA)                                                                                                                                            -      ✗     ✗
25 to Life (USA) (Beta)                                                                                                                                     ✗      ✗     ✗
3 Title Special Disc - Saru! Get You! 2 + PoPoLoCrois - Hajimari no Bouken + Boku no Natsuyasumi 2 (Japan) (Taikenban)                                      ✗      ✗     ✗
3-nen B-gumi Kinpachi Sensei - Densetsu no Kyoudan ni Tate! (Japan)                                                                                         ✗      ✗     ✗
3-nen B-gumi Kinpachi Sensei - Densetsu no Kyoudan ni Tate! Kanzenban (Japan)                                                                               ✗      ✗     ✗
3D Kakutou Tkool 2 (Japan)                                                                                                                                  ✗      ✗     ✗
3D Mahjong + Janpai Tori (Japan)                                                                                                                            ✗      ✗     ✗
3LDK - Shiawase ni Narou yo (Japan)                                                                                                                         ✗      ✗     ✗
3LDK - Shiawase ni Narou yo (Japan) (Shokai Genteiban)                                                                                                      ✗      ✗     ✗
4x4 Evo (Europe) (En,Fr,De)                                                                                                                                 -      ✗     ✗
4x4 Evo (USA)                                                                                                                                               ✗      ✗     ✗
4x4 Evo 2 (Europe) (En,Fr,De)                                                                                                                               -      ✗     ✗
50 Cent - Bulletproof (Australia)                                                                                                                           -      ✗     ✗
50 Cent - Bulletproof (Europe)                                                                                                                              -      ✗     ✗
50 Cent - Bulletproof (France)                                                                                                                              ✗      ✗     ✗
50 Cent - Bulletproof (USA)                                                                                                                                 -      ✗     ✗
6-gatsu Hatsubai Title Promotion Disc - Aconcagua + Boku no Natsuyasumi + TVDJ (Japan)                                                                      ✗      ✗     ✗
7 (Seven) - Molmorth no Kiheitai (Japan) (v1.20)                                                                                                            ✗      ✗     ✗
7 (Seven) - Molmorth no Kiheitai (Japan) (v2.00)                                                                                                            ✗      ✗     ✗
