Sony - PlayStation Portable Vita

Name                                                                   Boxart  Snap  Title
Ultimate Marvel vs Capcom 3 (Europe)                                      ✗      ✗     ✗
Uncharted - Golden Abyss (USA)                                            ✗      ✗     ✗
Uncharted - Golden Abyss (Europe) (En,Fr,De,Es,It)                        ✗      ✗     ✗
Unit 13 (USA)                                                             ✗      ✗     ✗
Unit 13 (Europe) (En,Fr,De,It)                                            ✗      ✗     ✗
Virtua Tennis 4 - World Tour Edition (USA)                                ✗      ✗     ✗
WipEout 2048 (USA)                                                        ✗      ✗     ✗
WipEout 2048 (Europe)                                                     ✗      ✗     ✗
Wolf Among Us, The (USA)                                                  ✗      ✗     ✗
Ys - Memories of Celceta (USA)                                            ✗      ✗     ✗
Zero Escape - Virtue's Last Reward (USA)                                  ✗      ✗     ✗
Zero Escape - Zero Time Dilemma (USA)                                     ✗      ✗     ✗
