Nintendo - Family Computer Disk System Missing

Boxarts   48/298  16.11%
Snaps    158/298  53.02%
Titles   159/298  53.36%
Total    365/894  40.83%

Name                                                                                      Boxart  Snap  Title
Graphic Editor Hokusai - Ver 1.2 (Japan) (Unl)                                               ✗      ✗     ✗
Green Beret (Japan)                                                                          ✗      ✗     ✗
Gun.Smoke (Japan) [b]                                                                        ✗      ✗     ✗
Gyruss (Japan) [b]                                                                           ✓      ✗     ✗
Halley Wars (Japan) [b]                                                                      ✗      ✗     ✗
Hao-kun no Fushigi na Tabi (Japan) [b]                                                       ✗      ✓     ✓
Hayama Reiko no Date de Blackjack (Japan) (Unl)                                              ✗      ✓     ✓
Hikari Shinwa - Palthena no Kagami (Japan) (Rev 1)                                           ✗      ✗     ✗
Hikaru Genji - Roller Panic (Japan) [b]                                                      ✗      ✗     ✗
I Am a Teacher - Super Mario no Sweater (Japan) [b]                                          ✗      ✗     ✗
I Am a Teacher - Teami no Kiso (Japan) [b]                                                   ✗      ✗     ✗
Ice Climber (Japan) (Disk Writer) [b]                                                        ✗      ✗     ✗
Idol Hotline - Nakayama Miho no Tokimeki High School (Japan) (Alt 1) [b]                     ✗      ✗     ✗
Igo - Kyuu Roban Taikyoku (Japan)                                                            ✗      ✗     ✗
Ishidou (Japan) (Disk Writer)                                                                ✗      ✗     ✗
Jikai Shounen Met Mag (Japan)                                                                ✗      ✗     ✗
Jingorou (Japan) (Unl)                                                                       ✗      ✓     ✓
Kaettekita Mario Brothers (Japan) (Disk Writer) [b]                                          ✗      ✗     ✗
Kalin no Tsurugi (Japan)                                                                     ✗      ✗     ✗
Kamen Rider Black - Taiketsu Shadow Moon (Japan)                                             ✗      ✓     ✓
Karate Champ (Japan)                                                                         ✗      ✓     ✓
Kattobi! Douji (Japan) [b]                                                                   ✗      ✗     ✗
Kick and Run (Japan)                                                                         ✗      ✗     ✗
Kick Challenger - Air Foot - Yasai no Kuni no Ashi Senshi (Japan)                            ✗      ✓     ✓
Kieta Princess (Japan)                                                                       ✗      ✓     ✓
Kikikai-kai - Dotou Hen (Japan) (Rev 1) [b]                                                  ✗      ✗     ✗
Kind Gal's (Japan) (Disk 1) (Unl)                                                            ✗      ✗     ✗
Kind Gal's (Japan) (Disk 2) (Unl)                                                            ✗      ✗     ✗
Kinnikuman - Kinnikusei Oui Soudatsusen (Japan) [b]                                          ✗      ✗     ✗
Knight Lore - Majou no Ookami Otoko (Japan)                                                  ✗      ✗     ✗
Knight Move (Japan)                                                                          ✗      ✓     ✓
Kobayashi Hitomi no Hold Up (Japan) (Unl)                                                    ✗      ✓     ✓
Kobayashi Hitomi Shocking Tennis (Japan) (Unl)                                               ✗      ✓     ✓
Konamic Ice Hockey (Japan)                                                                   ✗      ✓     ✓
Konamic Tennis (Japan) [b]                                                                   ✗      ✗     ✗
Koneko Monogatari - The Adventures of Chatran (Japan)                                        ✗      ✓     ✓
Koneko Monogatari - The Adventures of Chatran (Japan) (Sample)                               ✗      ✓     ✓
Kosodate Gokko (Japan) (Unl)                                                                 ✗      ✓     ✓
Lipstick #.1 - Lolita Hen (Japan) (Unl)                                                      ✗      ✓     ✓
Lipstick #.2 - Joshi Gakusei Hen (Japan) (Unl)                                               ✗      ✓     ✓
Lipstick #.3 - OL Hen (Japan) (Unl)                                                          ✗      ✓     ✓
Lipstick #.4 - Hakui no Tenshi Hen (Japan) (Unl)                                             ✗      ✓     ✓
Lipstick #.5 - Stewardess Hen (Japan) (Unl)                                                  ✗      ✓     ✓
Lutter (Japan) (Disk Writer) [b]                                                             ✗      ✗     ✗
Madou Senki - Deep Dungeon (Japan) (Rev 1)                                                   ✗      ✓     ✓
Maerchen Veil (Japan)                                                                        ✗      ✗     ✗
Magma Project - Hacker (Japan) [b]                                                           ✗      ✗     ✗
Mahjong (Japan)                                                                              ✗      ✗     ✗
Mahjong Goraku - Bishoujo Meijinsen (Japan) (Unl)                                            ✗      ✓     ✓
Mahjong Kazoku (Japan) [b]                                                                   ✗      ✗     ✗
Matou no Houkai - The Hero of Babel (Japan)                                                  ✗      ✗     ✗
Meikyuu Jiin Dababa (Japan)                                                                  ✗      ✓     ✓
Michael English Daibouken (Japan)                                                            ✗      ✗     ✗
Michael English Daibouken (Japan) (Sample)                                                   ✗      ✓     ✓
Moero TwinBee - Cinnamon Hakase wo Sukue! (Japan) (Rev 1)                                    ✗      ✓     ✓
Moero TwinBee - Cinnamon Hakase wo Sukue! (Japan) [b]                                        ✗      ✓     ✓
Monitor Puzzle Kinetic Connection, The - Kineco (Japan)                                      ✗      ✓     ✓
Monitor Puzzle Kinetic Connection, The - Kineco II (Japan) (Disk Writer) [b]                 ✗      ✗     ✗
Monty on the Run - Monty no Doki Doki Dai Dassou (Japan)                                     ✗      ✗     ✗
Moonball Magic (Japan) (Disk Writer) [b]                                                     ✗      ✗     ✗
Namida no Soukoban Special (Japan)                                                           ✗      ✓     ✓
Nankin no Adventure (Japan) [b]                                                              ✗      ✗     ✗
Nazoler Land - Dai 2 Gou (Japan)                                                             ✗      ✓     ✓
Nazoler Land - Dai 3 Gou (Japan)                                                             ✗      ✓     ✓
Nazoler Land - Soukan Gou (Japan)                                                            ✗      ✓     ✓
Nazoler Land Special!! - Quiz Ou wo Sagase (Japan) [b]                                       ✗      ✓     ✓
Neunzehn (Japan) [b]                                                                         ✗      ✓     ✓
Omoikkiri Tanteidan HaadoGumi - Matenrou no Chousenjou (Japan)                               ✗      ✓     ✓
Othello (Japan)                                                                              ✗      ✓     ✓
Otocky (Japan) [b]                                                                           ✗      ✗     ✗
Pac-Man (Japan) (Disk Writer) [b]                                                            ✗      ✗     ✗
Pachicom (Japan) (Disk Writer) [b]                                                           ✗      ✗     ✗
Pachinko Grand Prix (Japan) [b]                                                              ✗      ✗     ✗
Patlabor - The Mobile Police - Dai 2 Shoutai Shutsudou Seyo! (Japan) [b]                     ✗      ✗     ✗
Pinball (Japan) (Disk Writer) [b]                                                            ✗      ✗     ✗
Pro Golfer Saru - Kage no Tournament (Japan)                                                 ✗      ✗     ✗
Pro Wres (Japan)                                                                             ✗      ✗     ✗
Professional Mahjong Gokuu (Japan)                                                           ✗      ✓     ✓
Pulsar no Hikari - Space Wars Simulation (Japan)                                             ✗      ✓     ✓
Putt Putt Golf (Japan) [b]                                                                   ✗      ✗     ✗
Puzzle Boys (Japan) (Disk Writer) [b]                                                        ✗      ✗     ✗
Quick Hunter - Parameter Disk Vol.1 (Japan) (Unl)                                            ✗      ✓     ✓
Quick Hunter (Japan) (Unl)                                                                   ✗      ✓     ✓
Radical Bomber!! Jirai-kun (Japan) [b]                                                       ✗      ✗     ✗
Reflect World (Japan) [b]                                                                    ✗      ✗     ✗
Relics - Ankoku Yousai (Japan) [b]                                                           ✗      ✗     ✗
Replicart (Japan)                                                                            ✗      ✗     ✗
Risa no Yousei Densetsu (Japan)                                                              ✗      ✓     ✓
Roger Rabbit (Japan) [b]                                                                     ✗      ✗     ✗
Sailor Fuku Bishoujo Zukan Vol. 1 (Japan) (Unl)                                              ✗      ✓     ✓
Sailor Fuku Bishoujo Zukan Vol. 2 (Japan) (Unl)                                              ✗      ✓     ✓
Sailor Fuku Bishoujo Zukan Vol. 3 (Japan) (Unl)                                              ✗      ✓     ✓
Sailor Fuku Bishoujo Zukan Vol. 4 (Japan) (Unl)                                              ✗      ✓     ✓
Sailor Fuku Bishoujo Zukan Vol. 5 (Japan) (Unl)                                              ✗      ✓     ✓
Sailor Fuku Bishoujo Zukan Vol. 6 (Japan) (Unl)                                              ✗      ✓     ✓
Samurai Sword (Japan) [b]                                                                    ✗      ✓     ✓
Santa Claus no Takarabako (Japan)                                                            ✗      ✓     ✓
SD Gundam World - Gachapon Senshi - Scramble Wars - Map Collection (Japan) (Disk Writer)     ✗      ✗     ✗
SD Gundam World - Gachapon Senshi - Scramble Wars (Japan) (Disk Writer) [b]                  ✗      ✗     ✗
SD Gundam World - Gachapon Senshi - Scramble Wars (Japan) (Rev 1) [b]                        ✗      ✗     ✗
SD Gundam World - Gachapon Senshi - Scramble Wars (Japan) [b]                                ✗      ✗     ✗
Section-Z (Japan) [b]                                                                        ✗      ✗     ✗
Seiken Psychocalibur - Majuu no Mori Densetsu (Japan)                                        ✗      ✓     ✓
Sexy Invaders (Japan) (Unl)                                                                  ✗      ✓     ✓
Sexy Yakyuuken Adventure II - Gal's Dungeon Part II (Japan) (Unl)                            ✗      ✓     ✓
Shanghai (Japan) (Proto)                                                                     ✗      ✗     ✗
Shanghai II (Japan) (Proto) (Dragon Layout)                                                  ✗      ✗     ✗
Shanghai II (Japan) (Proto) (Scorpion Layout)                                                ✗      ✗     ✗
Silviana - Ai Ippai no Little Angel (Japan) [b]                                              ✗      ✗     ✗
Smash Ping Pong (Japan)                                                                      ✗      ✗     ✗
Soccer (Japan)                                                                               ✗      ✓     ✓
Solomon no Kagi (Japan) (Disk Writer) [b]                                                    ✗      ✗     ✗
