Atari - 2600 Missing

Boxarts    689/743  92.73%
Snaps      714/743  96.10%
Titles     643/743  86.54%
Total    2046/2229  91.79%

Name                                                                                          Boxart  Snap  Title
Defender II (USA) (Alternate)                                                                    ✗      ✗     ✗
Demolition Herby (USA)                                                                           -      -     -
Demon Attack (USA) (Rev 1)                                                                       -      -     -
Demons to Diamonds (USA)                                                                         -      -     -
Depth Charge (USA) (Proto)                                                                       -      -     -
Desert Falcon (USA)                                                                              -      -     -
Dice Puzzle (Europe)                                                                             -      -     -
Dice Puzzle (USA)                                                                                -      -     -
Dig Dug (USA)                                                                                    -      -     -
Dishaster (USA)                                                                                  -      -     -
Dodge 'Em (Europe)                                                                               -      -     -
Dodge 'Em ~ Dodger Cars (USA)                                                                    -      -     -
Dolphin (USA)                                                                                    -      -     -
Donald Duck's Speedboat (USA) (Proto)                                                            -      -     -
Donkey Kong (USA)                                                                                -      -     -
Donkey Kong Junior (USA)                                                                         -      -     -
Double Dragon (USA)                                                                              -      -     -
Double Dunk (USA)                                                                                -      -     -
Dragon Defender (Europe)                                                                         -      -     -
Dragonfire (USA)                                                                                 -      -     -
Dragonstomper (USA)                                                                              -      -     -
Dragster (USA)                                                                                   -      -     -
Dukes of Hazzard (USA) (Proto)                                                                   -      -     ✗
Dumbo's Flying Circus (USA) (Proto)                                                              -      -     -
Dune (USA) (Proto)                                                                               -      -     -
E.T. - The Extra-Terrestrial (USA)                                                               -      -     -
E.T. The Extra-Terrestrial (Europe)                                                              ✗      ✗     ✗
Earth Dies Screaming, The (USA)                                                                  -      -     -
Eggomania (USA)                                                                                  -      -     -
Elevator Action (USA) (Proto)                                                                    -      -     -
Elf Adventure (USA) (Proto)                                                                      -      -     ✗
Eli's Ladder (USA)                                                                               -      -     -
Elk Attack (USA) (Proto)                                                                         -      -     -
Encounter at L-5 (USA)                                                                           -      -     -
Enduro (USA)                                                                                     -      -     -
Entity, The (USA) (Proto)                                                                        -      -     -
Entombed (USA)                                                                                   -      -     -
Escape from the Mindmaster (USA)                                                                 -      -     -
Espial (USA)                                                                                     -      -     -
Exocet (Europe)                                                                                  -      -     -
Extra Terrestrials (USA)                                                                         -      -     -
Fantastic Voyage (USA)                                                                           -      -     -
Farmyard Fun (USA)                                                                               -      -     -
Fast Eddie (USA)                                                                                 -      -     -
Fast Food (USA)                                                                                  -      -     -
Fatal Run (Europe)                                                                               -      -     -
Fatal Run (Europe) (Alternate)                                                                   ✗      ✗     ✗
Fatal Run (USA)                                                                                  -      -     -
Fathom (USA)                                                                                     -      -     -
Final Approach (USA)                                                                             -      -     -
Fire Fighter (USA)                                                                               -      -     -
Fire Fly (USA)                                                                                   -      -     -
Fire Spinner (USA)                                                                               -      -     -
Fireball (USA)                                                                                   -      -     -
Fishing Derby (USA)                                                                              -      -     -
Flag Capture ~ Capture (USA)                                                                     -      -     -
Flash Gordon (USA)                                                                               -      -     -
Football (USA)                                                                                   -      -     -
Forest (Europe)                                                                                  -      -     -
Frankenstein's Monster (USA)                                                                     -      -     -
Freeway (USA)                                                                                    -      -     -
Frisco (USA)                                                                                     -      -     -
Frog Demo (Europe) (Demo)                                                                        ✗      ✗     ✗
Frog Pond (USA) (Proto)                                                                          -      -     -
Frogger (USA)                                                                                    -      -     -
Frogger II - Threeedeep! (USA)                                                                   -      -     -
Frogs and Flies (USA)                                                                            -      -     -
Front Line (USA)                                                                                 -      -     -
Frostbite (USA)                                                                                  -      -     -
Funky Fish (USA) (Proto)                                                                         -      -     -
G.I. Joe - Cobra Strike (USA)                                                                    -      -     -
Galaxian (USA)                                                                                   -      -     -
Gamma-Attack (USA)                                                                               -      -     -
Gangster Alley (USA)                                                                             -      -     -
Garfield (USA) (Proto)                                                                           -      -     -
Gas Hog (USA)                                                                                    -      -     -
Gauntlet (USA)                                                                                   -      -     -
Ghost Manor (USA)                                                                                -      -     -
Ghostbusters (USA)                                                                               -      -     -
Ghostbusters II (Europe)                                                                         -      -     -
Gigolo (USA)                                                                                     -      -     -
Glacier Patrol (USA)                                                                             -      -     -
Glib - Video Word Game (USA)                                                                     -      -     -
Going-Up (USA) (Proto)                                                                           -      -     ✗
Golf (USA)                                                                                       -      -     -
Good Luck, Charlie Brown (USA) (Proto)                                                           -      -     ✗
Gopher (USA)                                                                                     -      -     -
Gorf (USA)                                                                                       -      -     -
Grand Prix (USA)                                                                                 -      -     -
Gravitar (USA)                                                                                   -      -     -
Great Escape (Europe)                                                                            -      -     -
Great Escape (USA)                                                                               -      -     -
Gremlins (USA)                                                                                   -      -     -
Grover's Music Maker (USA) (Proto)                                                               -      -     -
Guardian (USA)                                                                                   -      -     -
Gyruss (USA)                                                                                     -      -     -
H.E.R.O. (USA)                                                                                   -      -     -
Halloween (USA)                                                                                  -      -     -
Hangman ~ Spelling (USA)                                                                         -      -     -
Hard-Head (USA) (Proto)                                                                          -      -     ✗
Harem (USA) (Proto)                                                                              -      -     ✗
Haunted House (USA)                                                                              -      -     -
Hell Driver (Europe)                                                                             -      -     -
Hole Hunter (USA)                                                                                -      -     -
Holey Moley (USA) (Proto)                                                                        -      -     -
Home Run ~ Baseball (USA)                                                                        -      -     -
Human Cannonball ~ Cannon Man (USA)                                                              -      -     -
Hunt _ Score ~ Memory Match (USA)                                                                -      -     -
I Want My Mommy (USA)                                                                            -      -     -
I.Q. 180 (USA)                                                                                   -      -     -
I.Q. Memory Teaser (Europe)                                                                      -      -     -
IQ 180 (USA)                                                                                     -      -     -
Ice Hockey (USA)                                                                                 -      -     -
Ikari Warriors (USA)                                                                             -      -     -
Immies _ Aggies (USA) (Proto)                                                                    -      -     -
Indy 500 (Europe)                                                                                ✗      ✗     ✗
Indy 500 ~ Race (USA)                                                                            -      -     -
Infiltrate (USA)                                                                                 -      -     -
International Soccer (USA)                                                                       -      -     -
Ixion (USA) (Proto)                                                                              -      -     -
James Bond 007 (USA)                                                                             -      -     -
Jawbreaker (USA)                                                                                 -      -     -
Journey Escape (USA)                                                                             -      -     -
Joust (USA)                                                                                      -      -     -
Jr. Pac-Man (USA)                                                                                -      -     -
Jungle Fever (USA)                                                                               -      -     -
Jungle Hunt (USA)                                                                                -      -     -
Kabobber (USA) (Proto)                                                                           -      -     -
Kaboom! (USA)                                                                                    -      -     -
Kamikaze Saucers (USA) (Proto)                                                                   -      -     -
Kangaroo (USA)                                                                                   -      -     -
Karate (USA)                                                                                     -      -     -
Keystone Kapers (USA)                                                                            -      -     -
Kid Vid Voice Module (USA) (Audio Tapes)                                                         ✗      ✗     ✗
Killer Satellites (USA)                                                                          -      -     -
King Kong (USA)                                                                                  -      -     -
Klax (Europe)                                                                                    -      -     -
Klax (USA)                                                                                       -      -     -
Knight on the Town (USA)                                                                         -      -     -
Kool-Aid Man (USA)                                                                               -      -     -
Krull (USA)                                                                                      -      -     -
Kung-Fu Master (USA)                                                                             -      -     -
Kyphus (USA) (Proto)                                                                             -      -     -
Lady in Wading (USA)                                                                             -      -     ✗
Laser Blast (USA)                                                                                -      -     -
Laser Gates (USA)                                                                                -      -     -
Lasercade (USA) (Proto)                                                                          ✗      -     ✗
Lilly Adventure (Europe)                                                                         -      -     -
Lilly Adventure (USA)                                                                            -      -     -
Lochjaw (USA)                                                                                    -      -     -
Lock 'n' Chase (USA)                                                                             -      -     -
London Blitz (USA)                                                                               -      -     -
Looping (USA) (Proto)                                                                            -      -     -
Lord of the Rings, The - Journey to Rivendell (USA) (Proto)                                      -      -     -
Lost Luggage (USA)                                                                               -      -     -
M.A.D. (USA)                                                                                     -      -     -
M.A.S.H (USA)                                                                                    -      -     -
MagiCard (USA)                                                                                   -      -     -
Malagai (USA)                                                                                    -      -     -
Mangia' (USA)                                                                                    -      -     -
Marauder (USA)                                                                                   -      -     -
Marine Wars (USA)                                                                                -      -     -
Mario Bros. (USA)                                                                                -      -     -
Master Builder (USA)                                                                             -      -     -
Masters of the Universe - The Power of He-Man (USA)                                              -      -     -
Math Gran Prix (USA)                                                                             -      -     -
Maze Craze - A Game of Cops 'n Robbers ~ Maze Mania - A Game of Cops 'n Robbers (USA)            -      -     -
Mazy Match (USA) (Proto)                                                                         ✗      -     ✗
McDonald's - Golden Arches Adventure (USA) (Proto)                                               -      -     -
Mega Force (USA)                                                                                 -      -     -
MegaBoy (USA)                                                                                    -      -     -
MegaMania - A Space Nightmare (USA)                                                              -      -     -
Mein Weg (Germany) (En)                                                                          -      -     -
Meltdown (USA) (Proto)                                                                           -      -     -
Midnight Magic (USA)                                                                             -      -     -
Millipede (USA)                                                                                  -      -     -
Mind Maze (USA)                                                                                  -      -     -
Miner 2049er - Starring Bounty Bob (USA)                                                         -      -     -
Miner 2049er Volume II (USA)                                                                     -      -     -
Mines of Minos (USA)                                                                             -      -     -
Miniature Golf ~ Arcade Golf (USA)                                                               -      -     -
Miss Piggy's Wedding (USA) (Proto)                                                               -      -     -
Missile Command (USA)                                                                            -      -     -
Missile Control (Europe)                                                                         -      -     -
Missile War ~ Astro War (Europe)                                                                 -      -     -
Mission 3,000 A.D. (Europe)                                                                      -      -     -
Mission 3,000 A.D. (USA)                                                                         -      -     -
Mission Survive (Europe)                                                                         -      -     -
Mogul Maniac (USA)                                                                               -      -     -
Monkey Music (Unknown) (1982-08-18) (Proto)                                                      ✗      -     ✗
Monster Cise (USA) (Proto)                                                                       -      -     -
Montezuma's Revenge - Featuring Panama Joe (USA)                                                 -      -     -
Moon Patrol (Europe)                                                                             ✗      ✗     ✗
Moon Patrol (USA)                                                                                -      -     -
Moonsweeper (USA)                                                                                -      -     -
Morse Code Tutor (USA)                                                                           -      -     -
MotoRodeo (USA)                                                                                  -      -     -
Motocross (USA)                                                                                  -      -     -
Motocross Racer (USA)                                                                            -      -     -
Mountain King (USA)                                                                              -      -     -
Mouse Trap (Europe)                                                                              -      -     -
Mouse Trap (USA)                                                                                 -      -     -
Mr. Do! (USA)                                                                                    -      -     -
Mr. Do!'s Castle (USA)                                                                           -      -     -
Mr. Postman (Europe)                                                                             -      -     -
Mr. Postman (USA)                                                                                -      -     -
Mr. Run and Jump (World)                                                                         ✗      ✗     ✗
Ms. Pac-Man (USA)                                                                                -      -     -
Ms. Pac-Man (United Kingdom)                                                                     -      -     -
Music Machine, The (USA)                                                                         -      -     -
My Golf (Europe)                                                                                 -      -     -
Mysterious Thief, A (USA) (Proto)                                                                -      -     -
Name This Game (USA)                                                                             -      -     -
Night Driver (Europe)                                                                            ✗      ✗     ✗
Night Driver (USA)                                                                               -      -     -
Nightmare (Europe)                                                                               -      -     -
No Escape! (USA)                                                                                 -      -     -
Nuts (Europe)                                                                                    -      -     -
Nuts (USA)                                                                                       -      -     -
O Monstro Marinho (Europe)                                                                       -      -     -
Obelix (USA)                                                                                     -      -     -
Off Your Rocker (USA) (Proto)                                                                    -      -     -
Off the Wall (USA)                                                                               -      -     -
Official Frogger, The (USA)                                                                      -      -     -
Oink! (USA)                                                                                      -      -     -
Omega Race (USA)                                                                                 -      -     -
Open Sesame (Europe) (Bit Corporation)                                                           -      -     -
Open Sesame (Europe) (Goliath)                                                                   -      -     -
Oscar's Trash Race (USA)                                                                         -      -     -
Othello (USA)                                                                                    -      -     -
Out of Control (USA)                                                                             -      -     -
Outlaw (Europe)                                                                                  -      -     -
Outlaw ~ Gunslinger (USA)                                                                        -      -     -
Pac-Man (USA)                                                                                    -      -     -
Panda Chase (Europe)                                                                             -      -     -
Parachute (Europe)                                                                               -      -     -
Party Mix (USA)                                                                                  -      -     -
Peek-A-Boo (USA) (Proto)                                                                         -      -     -
Pengo (USA)                                                                                      -      -     -
Pete Rose Baseball (USA)                                                                         -      -     -
Peter Penguin (Europe)                                                                           -      -     -
Phantom Tank (Europe)                                                                            -      -     -
Phantom UFO (USA)                                                                                -      -     -
Pharaoh's Curse (Europe)                                                                         -      -     -
Pharaoh's Curse (USA)                                                                            -      -     -
Phaser Patrol (USA)                                                                              -      -     -
Phoenix (USA)                                                                                    -      -     -
Pick 'n' Pile (Europe)                                                                           -      -     -
Pick Up (USA) (Proto)                                                                            -      -     -
Picnic (USA)                                                                                     -      -     -
Piece o' Cake (USA)                                                                              -      -     -
Pigs in Space - Starring Miss Piggy (USA)                                                        -      -     -
Pitfall II - Lost Caverns (USA)                                                                  -      -     -
Pitfall! - Pitfall Harry's Jungle Adventure (USA)                                                -      -     -
Pizza Chef (USA) (Proto)                                                                         ✗      -     ✗
Planet Patrol (USA)                                                                              -      -     -
Planet of the Apes (USA) (Proto)                                                                 -      -     -
Plaque Attack (USA)                                                                              -      -     -
Pleiades (USA) (Proto)                                                                           -      -     -
Polaris (USA)                                                                                    -      -     -
Pole Position (USA)                                                                              -      -     -
Polo (USA) (Proto)                                                                               -      -     -
Pompeii (USA) (Proto)                                                                            -      -     -
Pooyan (USA)                                                                                     -      -     -
Popeye (USA)                                                                                     -      -     -
Porky's (USA)                                                                                    -      -     -
Power Lords (USA) (Proto)                                                                        -      -     ✗
Pressure Cooker (USA)                                                                            -      -     -
Private Eye (USA)                                                                                -      -     -
Pygmy (Europe)                                                                                   -      -     -
Q-bert (USA)                                                                                     -      -     -
Q-bert's Qubes (USA)                                                                             -      -     -
Quadrun (USA)                                                                                    -      -     -
Quadrun (USA, Europe) (Atari Anthology)                                                          -      -     -
Quest for Quintana Roo (USA)                                                                     -      -     -
Quick Step! (USA)                                                                                -      -     -
Rabbit Transit (USA)                                                                             -      -     -
Racer (USA) (Proto)                                                                              -      -     ✗
Racing Car (USA)                                                                                 -      -     -
Racquetball (USA)                                                                                -      -     -
Radar (USA)                                                                                      -      -     -
Radar Lock (USA)                                                                                 -      -     -
Raft Rider (USA)                                                                                 -      -     -
Raiders of the Lost Ark (USA)                                                                    -      -     -
Ram It (USA)                                                                                     -      -     -
Rampage! (USA)                                                                                   -      -     -
Raumpatrouille (USA)                                                                             -      -     -
Reactor (USA)                                                                                    -      -     -
RealSports Baseball (USA)                                                                        -      -     -
RealSports Basketball (Europe) (Proto)                                                           -      -     -
RealSports Boxing (USA)                                                                          -      -     -
RealSports Football (USA)                                                                        -      -     -
RealSports Soccer (USA)                                                                          -      -     -
RealSports Tennis (Europe)                                                                       ✗      ✗     ✗
RealSports Tennis (USA)                                                                          -      -     -
RealSports Volleyball (USA)                                                                      -      -     -
Red Sea Crossing (USA)                                                                           -      -     -
Rescue Terra I (USA)                                                                             -      -     -
Revenge of the Beefsteak Tomatoes (USA)                                                          -      -     -
Riddle of the Sphinx (USA)                                                                       -      -     -
River Patrol (USA)                                                                               -      -     -
River Raid (USA)                                                                                 -      -     -
River Raid II (USA)                                                                              -      -     -
Road Runner (USA)                                                                                -      -     -
Robin Hood (USA)                                                                                 -      -     -
Robot Tank (USA)                                                                                 -      -     -
Roc 'n Rope (USA)                                                                                -      -     -
Rocky _ Bullwinkle (USA) (Proto)                                                                 ✗      -     ✗
Room of Doom (USA)                                                                               -      -     -
Rubik's Cube (USA)                                                                               -      -     -
Rubik's Cube 3-D (USA) (Proto)                                                                   -      -     -
Rush Hour (USA) (Proto)                                                                          ✗      -     ✗
S.A.C. Alert (USA) (Proto)                                                                       -      -     -
SCRMNN (USA) (Proto)                                                                             ✗      -     ✗
Saboteur (USA) (Proto) (1983-09-02)                                                              ✗      ✗     ✗
Saboteur (USA) (Proto) (1983-12-20)                                                              ✗      -     ✗
Save Mary! (USA) (Proto)                                                                         -      -     -
Save Our Ship (Europe)                                                                           -      -     -
Save Our Ship (USA)                                                                              ✗      -     ✗
Save the Whales (USA) (Proto)                                                                    -      -     -
Sea Battle (USA)                                                                                 -      -     -
Sea Hawk (USA)                                                                                   -      -     -
Sea Hunt ~ Scuba Diver (USA)                                                                     -      -     ✗
Sea Monster (USA)                                                                                -      -     -
Seahawk (Europe)                                                                                 -      -     -
Seaquest (USA)                                                                                   -      -     -
Secret Agent (USA) (Proto)                                                                       -      -     -
Secret Quest (USA)                                                                               -      -     -
See Saw (Europe)                                                                                 -      -     ✗
Sentinel (USA)                                                                                   -      -     -
Shootin' Gallery (Europe) (Proto)                                                                ✗      -     ✗
