Sega - Dreamcast Missing

Boxarts   826/2634  31.36%
Snaps     250/2634   9.49%
Titles    267/2634  10.14%
Total    1343/7902  17.00%

Name                                                                                                                                                                                           Boxart  Snap  Title
102 Dalmatians - Puppies to the Rescue (UK)                                                                                                                                                       -      ✗     ✗
102 Dalmatians - Puppies to the Rescue v1.000 (2001-01-10) (Eidos) (Europe)[GD-R, 102 Dalmatien Test Plus 00-01-10 X14 label][data identical to retail]                                           ✗      ✗     ✗
102 Dalmatians - Puppies to the Rescue v1.000 (Eidos) (Europe)                                                                                                                                    ✗      ✗     ✗
102 Dalmatians - Puppies to the Rescue v1.000 (Eidos) (Europe) (GB)                                                                                                                               ✗      ✗     ✗
102 Dalmatians - Puppies to the Rescue v1.001 (Eidos) (USA)                                                                                                                                       ✗      ✗     ✗
18 Wheeler - American Pro Trucker (Europe) (En,Fr,De,Es)                                                                                                                                          -      ✗     ✗
18 Wheeler - American Pro Trucker (Japan)                                                                                                                                                         -      ✗     ✗
18 Wheeler - American Pro Trucker (USA)                                                                                                                                                           -      -     -
18 Wheeler - American Pro Trucker v0.930 (2001-02-02) (Europe) (Beta)[GD-R, 18 Wheeles American Pro Trucker TEST label]                                                                           ✗      ✗     ✗
18 Wheeler - American Pro Trucker v1.006 (Japan)                                                                                                                                                  ✗      ✗     ✗
18 Wheeler - American Pro Trucker v1.500 (USA)                                                                                                                                                    ✗      ✗     ✗
18 Wheeler - American Pro Trucker v1.700 (Europe)                                                                                                                                                 ✗      ✗     ✗
21 - Two One (Japan)                                                                                                                                                                              -      ✗     ✗
21 - Two One v1.003 (Princess Soft) (Japan)                                                                                                                                                       ✗      ✗     ✗
4 Wheel Thunder (Europe) (En,Fr)                                                                                                                                                                  -      ✗     ✗
4 Wheel Thunder (USA)                                                                                                                                                                             -      -     -
4 Wheel Thunder v1.002 (Midway) (Europe) (en-fr)                                                                                                                                                  ✗      ✗     ✗
4 Wheel Thunder v1.002 (Midway) (USA)                                                                                                                                                             ✗      ✗     ✗
4X4 EVO v1.001 (GOD) (USA)                                                                                                                                                                        ✗      ✗     ✗
4x4 Evo (USA)                                                                                                                                                                                     -      ✗     ✗
90 Minutes - Sega Championship Football (Europe) (En,Fr,De,Es,It)                                                                                                                                 -      ✗     ✗
90 Minutes - Sega Championship Football v1.009 (Europe) (M5)                                                                                                                                      ✗      ✗     ✗
AM2 of CRI 2001 New Lineup Movie Collection (Japan)                                                                                                                                               ✗      ✗     ✗
Action Replay CDX - Demo Version (UK) (Unl)                                                                                                                                                       ✗      ✗     ✗
Advanced Daisenryaku - Sturm uber Europa - Der Deutsche Blitzkrieg v1.013 (Japan)                                                                                                                 ✗      ✗     ✗
Advanced Daisenryaku - Sturm ueber Europa - Der Deutsche Blitzkrieg (Japan)                                                                                                                       -      ✗     ✗
Advanced Daisenryaku 2001 (Japan)                                                                                                                                                                 -      -     -
Advanced Daisenryaku 2001 v1.008 (Japan)                                                                                                                                                          ✗      ✗     ✗
Aero Dancing - Featuring Blue Impulse v1.003 (CRI) (Japan)                                                                                                                                        ✗      ✗     ✗
Aero Dancing - Todoroki Taichou no Himitsu Disc (Japan)                                                                                                                                           -      ✗     ✗
Aero Dancing - Todoroki Taichou no Himitsu Disc v1.001 (CRI) (Japan)                                                                                                                              ✗      ✗     ✗
Aero Dancing F (Japan)                                                                                                                                                                            -      ✗     ✗
Aero Dancing F (Japan) (Rev A)                                                                                                                                                                    -      ✗     ✗
Aero Dancing F (Japan) (Taikenban)                                                                                                                                                                -      ✗     ✗
Aero Dancing F - Todoroki Tsubasa no Hatsu Hikou (Japan)                                                                                                                                          -      ✗     ✗
Aero Dancing F - Todoroki Tsubasa no Hatsu Hikou v2.000 (CRI) (Japan)                                                                                                                             ✗      ✗     ✗
Aero Dancing F v1.006 (CRI) (Japan)                                                                                                                                                               ✗      ✗     ✗
Aero Dancing F v2.000 (CRI) (Japan)                                                                                                                                                               ✗      ✗     ✗
Aero Dancing featuring Blue Impulse (Japan)                                                                                                                                                       -      ✗     ✗
Aero Dancing featuring Blue Impulse (Japan) (Tentou Taikenban)                                                                                                                                    ✗      ✗     ✗
Aero Dancing i (Japan)                                                                                                                                                                            -      ✗     ✗
Aero Dancing i - Jikai Saku Made Matemasen v1.000 (CRI) (Japan)                                                                                                                                   ✗      ✗     ✗
Aero Dancing i - Jikai-saku made Matemasen (Japan)                                                                                                                                                -      ✗     ✗
Aero Dancing i v1.002 (CRI) (Japan)                                                                                                                                                               ✗      ✗     ✗
Aero to Jet de Dancing! (Japan) (Taikenban Disc)                                                                                                                                                  ✗      ✗     ✗
AeroWings (Europe) (En,Fr,De)                                                                                                                                                                     -      ✗     ✗
AeroWings (USA)                                                                                                                                                                                   -      -     -
AeroWings 2 - Airstrike (Europe) (En,De)                                                                                                                                                          -      ✗     ✗
AeroWings 2 - Airstrike (USA)                                                                                                                                                                     -      ✗     ✗
AeroWings 2 - Airstrike v1.001 (Crave - Ubi Soft) (Europe) (de-en)                                                                                                                                ✗      ✗     ✗
AeroWings 2 - Airstrike v1.001 (Crave) (USA)                                                                                                                                                      ✗      ✗     ✗
AeroWings v1.001 (Crave) (Europe) (M3)                                                                                                                                                            ✗      ✗     ✗
AeroWings v1.002 (Crave) (USA)                                                                                                                                                                    ✗      ✗     ✗
After... - Wasure Enu Kizuna v1.002 (Pionesoft) (Japan)                                                                                                                                           ✗      ✗     ✗
After... Wasureenu Kizuna (Japan)                                                                                                                                                                 -      ✗     ✗
Aikagi - Hidamari to Kanojo no Heyagi (Japan)                                                                                                                                                     -      ✗     ✗
Aikagi - Hidamari to Kanojo no Heyagi v1.001 (NEC InterChannel) (Japan)                                                                                                                           ✗      ✗     ✗
Air (Japan) (Rev A)                                                                                                                                                                               -      ✗     ✗
Air v2.000 (NEC InterChannel) (Japan)[12M1, 12MM1]                                                                                                                                                ✗      ✗     ✗
AirForce Delta (Japan)                                                                                                                                                                            -      ✗     ✗
AirForce Delta (USA)                                                                                                                                                                              -      -     -
Airforce Delta v1.000 (Konami) (USA)[2S]                                                                                                                                                          ✗      ✗     ✗
Airforce Delta v1.002 (Konami) (Japan)                                                                                                                                                            ✗      ✗     ✗
Akihabara Dennou Gumi Pata Pies! v1.000 (Japan)                                                                                                                                                   ✗      ✗     ✗
Akihabara Dennou-gumi Pata Pies! (Japan)                                                                                                                                                          -      ✗     ✗
Alice Dreams (France) (Demo) (Unl)                                                                                                                                                                ✗      ✗     ✗
