Microsoft - MSX

Boxarts      0/936   0.00%
Snaps      913/936  97.54%
Titles     914/936  97.65%
Total    1827/2808  65.06%

Name                                                         Boxart  Snap  Title
Exerion (Japan) (Alt 1)                                         ✗      ✓     ✓
Exerion (Japan) (Alt 2)                                         ✗      ✓     ✓
Exerion II - Zorni (Japan)                                      ✗      ✓     ✓
Exerion II - Zorni (Japan) (Alt 1)                              ✗      ✓     ✓
Exoide-Z (Japan)                                                ✗      ✓     ✓
Exoide-Z (Japan) (Alt 1)                                        ✗      ✓     ✓
Exoide-Z (Japan) (Alt 2)                                        ✗      ✓     ✓
Exoide-Z Area 5 (Japan)                                         ✗      ✓     ✓
F-1 Spirit - The Way to Formula-1 (Japan)                       ✗      ✓     ✓
F-1 Spirit - The Way to Formula-1 (Japan) (Alt 1)               ✗      ✓     ✓
F16 Fighting Falcon (Japan)                                     ✗      ✓     ✓
Fa Tetris (Korea) (Unl)                                         ✗      ✓     ✓
Fairy (Japan)                                                   ✗      ✓     ✓
Fairy Land Story, The (Japan)                                   ✗      ✓     ✓
Fairy Land Story, The (Japan) (Alt 1)                           ✗      ✓     ✓
Family Automation Language Community (Japan) (Program)          ✗      ✓     ✓
Fandom Library #1 (Japan)                                       ✗      ✓     ✓
Fandom Library #2 (Japan)                                       ✗      ✓     ✓
Fandom Library #3 (Japan)                                       ✗      ✓     ✓
Fantasy Zone (Japan)                                            ✗      ✓     ✓
Farm Kit (Europe) (Program)                                     ✗      ✓     ✓
Fathom (Japan)                                                  ✗      ✓     ✓
FB-01 Voicing Program (Japan) (Program)                         ✗      ✗     ✗
Final Justice (Japan)                                           ✗      ✓     ✓
Final Justice (Japan) (Alt 1)                                   ✗      ✓     ✓
Final Justice (Japan) (Alt 2)                                   ✗      ✓     ✓
Final Mahjong (Japan)                                           ✗      ✓     ✓
Final Zone Wolf (Japan)                                         ✗      ✓     ✓
Fire Rescue (Japan)                                             ✗      ✓     ✓
Fire Rescue (Japan) (Alt 1)                                     ✗      ✓     ✓
Flappy (Japan)                                                  ✗      ✓     ✓
Flappy (Japan) (Alt 1)                                          ✗      ✓     ✓
Flappy - Limited 85 (Japan)                                     ✗      ✓     ✓
Flash Point (Korea) (Unl)                                       ✗      ✗     ✗
Flash Point (Korea) (Alt 1) (Unl)                               ✗      ✗     ✗
Flash Splash (Japan)                                            ✗      ✓     ✓
Flicky (Japan)                                                  ✗      ✓     ✓
Flics, Les (France)                                             ✗      ✓     ✓
Flight Deck (Japan)                                             ✗      ✓     ✓
Flight Deck (Japan) (Alt 1)                                     ✗      ✓     ✓
Flight Simulator (Japan)                                        ✗      ✓     ✓
Flipper Slipper (Japan)                                         ✗      ✓     ✓
Flipper Slipper (Japan) (Alt 1)                                 ✗      ✓     ✓
FM Music Composer (Japan) (Program)                             ✗      ✓     ✓
FM Music Composer II (Japan) (Program)                          ✗      ✗     ✗
FM Music Macro (Japan) (Program)                                ✗      ✗     ✗
FM Pana Amusement Cartridge (Japan) (Program)                   ✗      ✗     ✗
FM Voicing Program (Japan) (Program)                            ✗      ✗     ✗
Formation Z (Japan)                                             ✗      ✓     ✓
Formation Z (Japan) (Alt 1)                                     ✗      ✓     ✓
Frogger (Japan)                                                 ✗      ✓     ✓
Frogger (Japan) (Alt 1)                                         ✗      ✓     ✓
Front Line (Japan)                                              ✗      ✓     ✓
Front Line (Japan) (Alt 1)                                      ✗      ✓     ✓
Front Line (Japan) (Alt 2)                                      ✗      ✓     ✓
Fruit Search (Japan)                                            ✗      ✓     ✓
Fruit Search (Japan) (Alt 1)                                    ✗      ✓     ✓
Funky Mouse (Japan)                                             ✗      ✓     ✓
Futbol (Spain)                                                  ✗      ✓     ✓
Fuun Takeshijyou (Japan)                                        ✗      ✓     ✓
Galaga (Japan)                                                  ✗      ✓     ✓
Galaga (Japan) (Alt 1)                                          ✗      ✓     ✓
Galaga (Japan) (Alt 2)                                          ✗      ✓     ✓
Galaga (Japan) (Alt 3)                                          ✗      ✓     ✓
Galaxian (Japan)                                                ✗      ✓     ✓
Galaxian (Japan) (Alt 1)                                        ✗      ✓     ✓
Galaxian (Japan) (Alt 2)                                        ✗      ✓     ✓
Gall Force - Defense of Chaos (Japan)                           ✗      ✓     ✓
Gall Force - Defense of Chaos (Japan) (Alt 1)                   ✗      ✓     ✓
Gall Force - Defense of Chaos (Japan) (Alt 2)                   ✗      ✓     ✓
Gambler Jiko Chuushinha (Japan)                                 ✗      ✓     ✓
Game Land (Japan)                                               ✗      ✓     ✓
Game Master (Europe)                                            ✗      ✓     ✓
Game Master (Europe) (Alt 1)                                    ✗      ✓     ✓
Game Master (Japan)                                             ✗      ✓     ✓
Game Master (Japan) (Alt 1)                                     ✗      ✓     ✓
Game Master II (Japan)                                          ✗      ✓     ✓
Game Master II (Japan) (Alt 1)                                  ✗      ✓     ✓
Game World - 126 Games (Korea) (Unl)                            ✗      ✓     ✓
Gang Master (Japan)                                             ✗      ✓     ✓
Gate of Labyrinth (Japan)                                       ✗      ✓     ✓
Genghis Khan (Japan)                                            ✗      ✓     ✓
Ghostbusters (Europe)                                           ✗      ✓     ✓
